train Fold, test Fold, KNN-ACC, KNN-PREC, KNN-RECALL, KNN-FSCORE, CKNN-ACC, CKNN-PREC, CKNN-RECALL, CKNN-FSCORE, EKNN-ACC, EKNN-PREC, EKNN-RECALL, EKNN-FSCORE
3,4,0.9538461538461539,0.6813664596273292,0.7689855072463768,0.7225293508673061,0.7846153846153846,0.39909090909090905,0.39188405797101444,0.3954546514533188,0.9538461538461539,0.6813664596273292,0.7689855072463768,0.7225293508673061
3,5,0.9069767441860465,0.6391032884253223,0.628921568627451,0.6339715510083057,0.7848837209302325,0.5493039215686275,0.5691503267973855,0.5590510419690584,0.9127906976744186,0.6504107497327837,0.6348039215686274,0.6425125759616106
3,6,0.896551724137931,0.5899147493499226,0.6446428571428571,0.6160657509891104,0.7816091954022989,0.4187568306010929,0.5190476190476191,0.46353957046128835,0.9137931034482759,0.6156476267095735,0.6571428571428571,0.6357188328193921
3,7,0.8977272727272727,0.6560370656370657,0.6752402402402403,0.6655001536518358,0.7443181818181818,0.48126984126984124,0.5552852852852853,0.5156350188472397,0.8920454545454546,0.6519767159835071,0.6736529386529387,0.6626376063924646
3,8,0.898989898989899,0.6680589287532177,0.7456437334989905,0.704722382059173,0.7525252525252525,0.5191740412979351,0.5564761608945489,0.5371783071275503,0.898989898989899,0.6669064850089932,0.7484391986333281,0.7053244461367083
3,9,0.8994082840236687,0.6448987807683461,0.6776315789473684,0.6608601093546519,0.7988165680473372,0.471010101010101,0.5149999999999999,0.4920237668391128,0.8994082840236687,0.6448987807683461,0.6776315789473684,0.6608601093546519
4,0,0.8176100628930818,0.3029857022708158,0.3303571428571429,0.31607996111025477,0.7232704402515723,0.26858252427184465,0.29178571428571426,0.27970373157139833,0.7610062893081762,0.27782021899668957,0.28285714285714286,0.28031605597029935
4,1,0.7368421052631579,0.27162790697674416,0.27041099897615917,0.27101808696280794,0.7368421052631579,0.2837878787878788,0.2993125639900541,0.29134355386400423,0.7368421052631579,0.28090005232862375,0.27041099897615917,0.27555574510203745
4,2,0.779874213836478,0.44652777777777775,0.33753333333333335,0.38445475007853225,0.7484276729559748,0.35642479213907785,0.36993333333333334,0.36305344929650035,0.7924528301886793,0.44835164835164837,0.33399999999999996,0.3828187768632188
4,3,0.7613636363636364,0.4237292869111897,0.37033134829744996,0.39523490065392064,0.7272727272727273,0.3713196480938416,0.36931847101338633,0.37031635600001334,0.7613636363636364,0.42255255255255253,0.3629103679951137,0.39046706937406706
4,4,0.9384615384615385,0.564822695035461,0.5689855072463768,0.5668964591934236,0.8153846153846154,0.4151260504201681,0.5162318840579709,0.460191071974977,0.9230769230769231,0.5129179331306991,0.5556521739130436,0.5334305399418987
4,5,0.8081395348837209,0.3944914380028884,0.3655228758169935,0.3794550767846995,0.7732558139534884,0.32769016697588127,0.3681699346405229,0.3467526506480427,0.7965116279069767,0.37285391225689735,0.3537581699346405,0.363055118090375
4,6,0.7873563218390804,0.3644291754756871,0.3833333333333333,0.37364229672737553,0.764367816091954,0.3484848484848485,0.3767857142857143,0.3620831157203611,0.764367816091954,0.36441553215746764,0.3898809523809524,0.37671837971486205
4,7,0.8125,0.2984,0.3377091377091377,0.3168399908711423,0.7159090909090909,0.26542608181952443,0.29927069927069927,0.2813341664794063,0.7784090909090909,0.2823613595706619,0.30527670527670525,0.29337223268397994
4,8,0.8181818181818182,0.4538289153540786,0.4299580680229849,0.4415711191242024,0.7626262626262627,0.34380111691587106,0.37643526427499097,0.3593788586193818,0.803030303030303,0.4188251748251749,0.4143966454418388,0.41659914143517107
4,9,0.8165680473372781,0.43875732111026233,0.42596491228070177,0.4322664934064399,0.727810650887574,0.3466666666666666,0.3828947368421053,0.3638812071660455,0.7751479289940828,0.3935938223938224,0.387719298245614,0.3906344756822942
5,0,0.8553459119496856,0.5083333333333333,0.555,0.5306426332288401,0.8238993710691824,0.45275362318840584,0.5160714285714285,0.48234345031707954,0.8176100628930818,0.46812316715542523,0.5057142857142857,0.4861931986836162
5,1,0.868421052631579,0.4428217904335008,0.4860903905221588,0.4634483677931589,0.7684210526315789,0.3946775446775447,0.44329384232850666,0.41757541599597886,0.8736842105263158,0.38901960784313727,0.4625274243089074,0.42260082045408487
5,2,0.8490566037735849,0.5388206388206388,0.6672571428571429,0.596200220970447,0.7169811320754716,0.42788460512984583,0.47420952380952375,0.44985761094048277,0.8490566037735849,0.4983649388959123,0.5168857142857142,0.507456393372221
5,3,0.8465909090909091,0.5905738442165858,0.5635949508830864,0.5767690794228036,0.7840909090909091,0.5320854700854701,0.5263984323306358,0.5292266735083396,0.8068181818181818,0.4766666666666667,0.4546495648190564,0.4653978643065719
5,4,0.9076923076923077,0.5529411764705883,0.6313043478260869,0.5895300621976503,0.9230769230769231,0.6291666666666667,0.6356521739130435,0.6323927926895643,0.8923076923076924,0.5455555555555556,0.6179710144927537,0.5795097917099163
5,5,0.9244186046511628,0.6361904761904762,0.6260130718954248,0.6310607428010632,0.8372093023255814,0.4215686274509804,0.5145751633986928,0.4634517634464244,0.9244186046511628,0.635,0.6260130718954248,0.6304745121413947
5,6,0.8275862068965517,0.4979591836734694,0.531547619047619,0.5142054773507652,0.7816091954022989,0.46172376642964885,0.5357142857142858,0.4959746967713943,0.8218390804597702,0.4812925170068027,0.5190476190476191,0.4994575865028093
5,7,0.8295454545454546,0.4891444713478612,0.47071643071643077,0.4797535542126259,0.8125,0.47551179350244777,0.5008215358215359,0.48783860915214755,0.8125,0.5027727645611156,0.4351780351780352,0.4665397457597636
