train Fold, test Fold, KMEANS-DISTORTION, KMEANS-ACC, KMEANS-PREC, KMEANS-RECALL, KMEANS-FSCORE, KMETROIDS-DISTORTION, KMETROIDS-ACC, KMETROIDS-PREC, KMETROIDS-RECALL, KMETROIDS-FSCORE
7,3,2.000276003496037E13,0.05596107055961071,0.0019296920882624382,0.034482758620689655,0.003654854600349595,0.07802052389681237,0.19708029197080293,0.07985146905800276,0.07654844219433286,0.07816507713303196
7,4,2.000276003496037E13,0.06167400881057269,0.002126689958985265,0.034482758620689655,0.00400629560738303,0.07802052389681237,0.23127753303964757,0.09259979441867987,0.07511508593261769,0.08294602721633884
7,5,2.000276003496037E13,0.05542725173210162,0.0019112845424862628,0.034482758620689655,0.003621821474383159,0.07802052389681237,0.23787528868360278,0.07569630787298114,0.08514648886628488,0.08014377971770491
7,6,2.000276003496037E13,0.08726415094339622,0.003009108653220559,0.034482758620689655,0.0055351933577679705,0.07802052389681237,0.21226415094339623,0.061717445155148466,0.07182457587255188,0.06638853131160158
7,7,2.000276003496037E13,0.06733167082294264,0.0023217817525152634,0.034482758620689655,0.004350628424105704,0.07802052389681237,0.33915211970074816,0.1568287720878272,0.13258367340173768,0.14369067414025738
7,8,2.000276003496037E13,0.05116279069767442,0.001764234161988773,0.034482758620689655,0.0033567287152883735,0.07802052389681237,0.24186046511627907,0.08610262176604006,0.08253291665116083,0.08427998715291159
7,9,2.000276003496037E13,0.04336734693877551,0.0014954257565095003,0.034482758620689655,0.002866537391450974,0.07802052389681237,0.22959183673469388,0.07713069361034453,0.08480127437420117,0.08078430952123677
8,0,1.0034412791285795E13,0.1588089330024814,0.005476170103533841,0.034482758620689655,0.00945137709517832,0.011142474028812495,0.24069478908188585,0.06955207133941324,0.07063075170549526,0.07008726140153752
8,1,1.0034412791285795E13,0.12962962962962962,0.004469987228607918,0.034482758620689655,0.00791407574901074,0.011142474028812495,0.19753086419753085,0.09118276359655669,0.05476027143684694,0.06842660060846949
8,2,1.0034412791285795E13,0.13302752293577982,0.0045871559633027525,0.034482758620689655,0.008097165991902834,0.011142474028812495,0.23623853211009174,0.11604918705076255,0.09686108477215422,0.10559049169795476
8,3,1.0034412791285795E13,0.12895377128953772,0.004446681768604749,0.034482758620689655,0.007877526753864448,0.011142474028812495,0.2116788321167883,0.07670857536394407,0.08103366258228163,0.07881182483702799
